"Video_chamber_5 - Counts for TP, FN: Manual Vs JAABA
"

Tuples overlapping with test tuple,"(1187, 1232)",are:,[]
Tuples overlapping with test tuple,"(1411, 1482)",are:,[]
Tuples overlapping with test tuple,"(2140, 2181)",are:,[]
Tuples overlapping with test tuple,"(2398, 2448)",are:,[]
Tuples overlapping with test tuple,"(2812, 2855)",are:,[]
Tuples overlapping with test tuple,"(3066, 3107)",are:,"[(3107, 3116)]"
Tuples overlapping with test tuple,"(3378, 3459)",are:,[]
Tuples overlapping with test tuple,"(3680, 3760)",are:,[]
Tuples overlapping with test tuple,"(4163, 4237)",are:,[]
Tuples overlapping with test tuple,"(4253, 4313)",are:,[]
Tuples overlapping with test tuple,"(4619, 4662)",are:,[]
Tuples overlapping with test tuple,"(4967, 5099)",are:,[]
Tuples overlapping with test tuple,"(5407, 5484)",are:,[]
Tuples overlapping with test tuple,"(5699, 5766)",are:,[]
Tuples overlapping with test tuple,"(5953, 6047)",are:,[]
Tuples overlapping with test tuple,"(6172, 6233)",are:,[]
Tuples overlapping with test tuple,"(6420, 6544)",are:,[]
Tuples overlapping with test tuple,"(6672, 6796)",are:,[]
Tuples overlapping with test tuple,"(6900, 7003)",are:,[]
Tuples overlapping with test tuple,"(7228, 7250)",are:,[]
Tuples overlapping with test tuple,"(7461, 7562)",are:,[]
Tuples overlapping with test tuple,"(7691, 8074)",are:,[]
Tuples overlapping with test tuple,"(8153, 8392)",are:,[]
Tuples overlapping with test tuple,"(8407, 8585)",are:,"[(8501, 8509)]"
Tuples overlapping with test tuple,"(8599, 8637)",are:,"[(8634, 8660)]"
Tuples overlapping with test tuple,"(8730, 8830)",are:,[]
Tuples overlapping with test tuple,"(8935, 9096)",are:,[]
Tuples overlapping with test tuple,"(9188, 9504)",are:,[]
Tuples overlapping with test tuple,"(9521, 10447)",are:,[]
Tuples overlapping with test tuple,"(10577, 10630)",are:,[]
Tuples overlapping with test tuple,"(10703, 10899)",are:,[]
Tuples overlapping with test tuple,"(10993, 11029)",are:,[]
Tuples overlapping with test tuple,"(11105, 11231)",are:,[]
Tuples overlapping with test tuple,"(11338, 11377)",are:,[]
Tuples overlapping with test tuple,"(11422, 11572)",are:,[]
Tuples overlapping with test tuple,"(11669, 12116)",are:,[]
Tuples overlapping with test tuple,"(12234, 12248)",are:,[]
Tuples overlapping with test tuple,"(12256, 13485)",are:,[]
Tuples overlapping with test tuple,"(13501, 13519)",are:,[]
Tuples overlapping with test tuple,"(13783, 14262)",are:,[]
Tuples overlapping with test tuple,"(14328, 15121)",are:,[]
Tuples overlapping with test tuple,"(15154, 15197)",are:,[]
Tuples overlapping with test tuple,"(15230, 15272)",are:,[]
Tuples overlapping with test tuple,"(15381, 16006)",are:,[]
Tuples overlapping with test tuple,"(16026, 16057)",are:,[]
Tuples overlapping with test tuple,"(16077, 16095)",are:,[]
Tuples overlapping with test tuple,"(16106, 16651)",are:,[]
Tuples overlapping with test tuple,"(16753, 17024)",are:,[]
Tuples overlapping with test tuple,"(17105, 17275)",are:,[]
Tuples overlapping with test tuple,"(17289, 18012)",are:,"[(17756, 17790), (17793, 17823), (17840, 17888)]"
Tuples overlapping with test tuple,"(18097, 18406)",are:,[]
Tuples overlapping with test tuple,"(18427, 18515)",are:,[]
Tuples overlapping with test tuple,"(18631, 19103)",are:,"[(18588, 18632), (18652, 18667), (18778, 18788), (18795, 18812)]"
Tuples overlapping with test tuple,"(19123, 19167)",are:,[]
Tuples overlapping with test tuple,"(19177, 23183)",are:,[]
Tuples overlapping with test tuple,"(23586, 23619)",are:,[]
"Video_chamber_8 - Counts for FP: Manual Vs Matebook
"

Tuples overlapping with test tuple,"(303, 358)",are:,[]
Tuples overlapping with test tuple,"(376, 397)",are:,[]
Tuples overlapping with test tuple,"(1017, 1121)",are:,[]
Tuples overlapping with test tuple,"(3107, 3116)",are:,"[(3066, 3107)]"
Tuples overlapping with test tuple,"(8501, 8509)",are:,"[(8407, 8585)]"
Tuples overlapping with test tuple,"(8634, 8660)",are:,"[(8599, 8637)]"
Tuples overlapping with test tuple,"(17756, 17790)",are:,"[(17289, 18012)]"
Tuples overlapping with test tuple,"(17793, 17823)",are:,"[(17289, 18012)]"
Tuples overlapping with test tuple,"(17840, 17888)",are:,"[(17289, 18012)]"
Tuples overlapping with test tuple,"(18588, 18632)",are:,"[(18631, 19103)]"
Tuples overlapping with test tuple,"(18652, 18667)",are:,"[(18631, 19103)]"
Tuples overlapping with test tuple,"(18778, 18788)",are:,"[(18631, 19103)]"
Tuples overlapping with test tuple,"(18795, 18812)",are:,"[(18631, 19103)]"

Video_chamber_8

True postives,55
False postives,3
False negatives,1
Precision = ,0.9482758620689655
Recall = ,0.9821428571428571
F1 score = ,0.9649122807017544

True postives for Matebook,5
False postives for Matebook,3
False negatives for Matebook,51
Precision of Matebook =,0.625
Recall of Matebook =,0.08928571428571429
F1 score of Matebook =,0.15625

"Video_chamber_11 - Counts for TP, FN: Manual Vs JAABA
"

Tuples overlapping with test tuple,"(67, 128)",are:,"[(70, 230)]"
Tuples overlapping with test tuple,"(133, 235)",are:,"[(70, 230)]"
Tuples overlapping with test tuple,"(378, 432)",are:,"[(380, 430)]"
Tuples overlapping with test tuple,"(462, 487)",are:,"[(463, 486)]"
Tuples overlapping with test tuple,"(717, 819)",are:,"[(722, 817)]"
Tuples overlapping with test tuple,"(1105, 1123)",are:,"[(1109, 1124)]"
Tuples overlapping with test tuple,"(1541, 1674)",are:,"[(1536, 1678)]"
Tuples overlapping with test tuple,"(1758, 1899)",are:,"[(1752, 1901)]"
Tuples overlapping with test tuple,"(2007, 2114)",are:,"[(2011, 2113)]"
Tuples overlapping with test tuple,"(2236, 2326)",are:,"[(2243, 2332)]"
Tuples overlapping with test tuple,"(2354, 2376)",are:,"[(2354, 2374)]"
Tuples overlapping with test tuple,"(2415, 2498)",are:,"[(2415, 2504)]"
Tuples overlapping with test tuple,"(2577, 2613)",are:,"[(2576, 2747)]"
Tuples overlapping with test tuple,"(2626, 2746)",are:,"[(2576, 2747)]"
Tuples overlapping with test tuple,"(2802, 2910)",are:,"[(2803, 2908)]"
Tuples overlapping with test tuple,"(3010, 3211)",are:,"[(3014, 3214)]"
Tuples overlapping with test tuple,"(3340, 3364)",are:,"[(3339, 3635)]"
Tuples overlapping with test tuple,"(3370, 3519)",are:,"[(3339, 3635)]"
Tuples overlapping with test tuple,"(3533, 3630)",are:,"[(3339, 3635)]"
Tuples overlapping with test tuple,"(3769, 3918)",are:,"[(3758, 3923)]"
Tuples overlapping with test tuple,"(3941, 3962)",are:,"[(3933, 4364)]"
Tuples overlapping with test tuple,"(3976, 4359)",are:,"[(3933, 4364)]"
Tuples overlapping with test tuple,"(4441, 4517)",are:,"[(4439, 4581)]"
Tuples overlapping with test tuple,"(4526, 4580)",are:,"[(4439, 4581)]"
Tuples overlapping with test tuple,"(4762, 4830)",are:,"[(4760, 4983)]"
Tuples overlapping with test tuple,"(4871, 4934)",are:,"[(4760, 4983)]"
Tuples overlapping with test tuple,"(4939, 4981)",are:,"[(4760, 4983)]"
Tuples overlapping with test tuple,"(5005, 5069)",are:,"[(4996, 5067)]"
Tuples overlapping with test tuple,"(5239, 5270)",are:,"[(5241, 5263)]"
Tuples overlapping with test tuple,"(5320, 5446)",are:,"[(5316, 5414)]"
Tuples overlapping with test tuple,"(5502, 5630)",are:,"[(5505, 5658)]"
Tuples overlapping with test tuple,"(5786, 5915)",are:,"[(5750, 5956)]"
Tuples overlapping with test tuple,"(5971, 6100)",are:,"[(5971, 6110)]"
Tuples overlapping with test tuple,"(6206, 6315)",are:,"[(6206, 6362)]"
Tuples overlapping with test tuple,"(6382, 6975)",are:,"[(6381, 6966)]"
Tuples overlapping with test tuple,"(7085, 7122)",are:,"[(7091, 7120)]"
Tuples overlapping with test tuple,"(7161, 7309)",are:,"[(7160, 7310)]"
Tuples overlapping with test tuple,"(7359, 7638)",are:,"[(7353, 7461), (7477, 7644)]"
Tuples overlapping with test tuple,"(7728, 7787)",are:,"[(7697, 7786)]"
Tuples overlapping with test tuple,"(7911, 8266)",are:,"[(7911, 8266)]"
Tuples overlapping with test tuple,"(8327, 8623)",are:,"[(8328, 8622)]"
Tuples overlapping with test tuple,"(9133, 9266)",are:,"[(9091, 9367)]"
Tuples overlapping with test tuple,"(9273, 9366)",are:,"[(9091, 9367)]"
Tuples overlapping with test tuple,"(9696, 9967)",are:,"[(9696, 9980)]"
Tuples overlapping with test tuple,"(10048, 10102)",are:,"[(9998, 10092)]"
Tuples overlapping with test tuple,"(10154, 10505)",are:,"[(10143, 11092)]"
Tuples overlapping with test tuple,"(10513, 10664)",are:,"[(10143, 11092)]"
Tuples overlapping with test tuple,"(10717, 11102)",are:,"[(10143, 11092)]"
Tuples overlapping with test tuple,"(11195, 11396)",are:,"[(11195, 11375)]"
Tuples overlapping with test tuple,"(11534, 11570)",are:,"[(11530, 11571)]"
Tuples overlapping with test tuple,"(11595, 11711)",are:,"[(11591, 11700)]"
Tuples overlapping with test tuple,"(11761, 11950)",are:,"[(11770, 11993)]"
Tuples overlapping with test tuple,"(12034, 12202)",are:,"[(12033, 12209)]"
Tuples overlapping with test tuple,"(12397, 12697)",are:,"[(12394, 12694)]"
Tuples overlapping with test tuple,"(12838, 12983)",are:,"[(12783, 12984)]"
Tuples overlapping with test tuple,"(14208, 14318)",are:,"[(14207, 14319)]"
Tuples overlapping with test tuple,"(14419, 14446)",are:,"[(14418, 14491)]"
Tuples overlapping with test tuple,"(14461, 14493)",are:,"[(14418, 14491)]"
Tuples overlapping with test tuple,"(14516, 14658)",are:,"[(14507, 14657)]"
Tuples overlapping with test tuple,"(14746, 14949)",are:,"[(14744, 14946)]"
Tuples overlapping with test tuple,"(15104, 15164)",are:,"[(15106, 15168)]"
Tuples overlapping with test tuple,"(15203, 15326)",are:,"[(15206, 15312)]"
Tuples overlapping with test tuple,"(15434, 15502)",are:,"[(15438, 15512)]"
Tuples overlapping with test tuple,"(15537, 15685)",are:,"[(15535, 15683)]"
Tuples overlapping with test tuple,"(15996, 16100)",are:,"[(15930, 16097)]"
Tuples overlapping with test tuple,"(16194, 16243)",are:,"[(16192, 16242)]"
Tuples overlapping with test tuple,"(16274, 16383)",are:,"[(16276, 16383)]"
Tuples overlapping with test tuple,"(16414, 16454)",are:,"[(16411, 16453)]"
Tuples overlapping with test tuple,"(16501, 17022)",are:,"[(16500, 17294)]"
Tuples overlapping with test tuple,"(17044, 17292)",are:,"[(16500, 17294)]"
Tuples overlapping with test tuple,"(17492, 17806)",are:,"[(17459, 17875)]"
Tuples overlapping with test tuple,"(17817, 17873)",are:,"[(17459, 17875)]"
Tuples overlapping with test tuple,"(17933, 17965)",are:,"[(17939, 17963)]"
Tuples overlapping with test tuple,"(17978, 18285)",are:,"[(17974, 18284)]"
Tuples overlapping with test tuple,"(18395, 18519)",are:,"[(18348, 19059)]"
Tuples overlapping with test tuple,"(18604, 19441)",are:,"[(18348, 19059), (19070, 19807)]"
Tuples overlapping with test tuple,"(19510, 19808)",are:,"[(19070, 19807)]"
Tuples overlapping with test tuple,"(19900, 20295)",are:,"[(19901, 20458)]"
Tuples overlapping with test tuple,"(20311, 20457)",are:,"[(19901, 20458)]"
Tuples overlapping with test tuple,"(20534, 20555)",are:,"[(20535, 20556)]"
Tuples overlapping with test tuple,"(20608, 20672)",are:,"[(20604, 20878)]"
Tuples overlapping with test tuple,"(20729, 20867)",are:,"[(20604, 20878)]"
Tuples overlapping with test tuple,"(20887, 21914)",are:,"[(20896, 21088), (21119, 22474)]"
Tuples overlapping with test tuple,"(21957, 22475)",are:,"[(21119, 22474)]"
Tuples overlapping with test tuple,"(22668, 22724)",are:,"[(22682, 22725)]"
Tuples overlapping with test tuple,"(22745, 22797)",are:,"[(22746, 22792)]"
Tuples overlapping with test tuple,"(26646, 26732)",are:,"[(26662, 26733)]"
Tuples overlapping with test tuple,"(26893, 26947)",are:,"[(26892, 26950)]"
"Video_chamber_11 - Counts for FP: Manual Vs JAABA
"

Tuples overlapping with test tuple,"(70, 230)",are:,"[(67, 128), (133, 235)]"
Tuples overlapping with test tuple,"(380, 430)",are:,"[(378, 432)]"
Tuples overlapping with test tuple,"(463, 486)",are:,"[(462, 487)]"
Tuples overlapping with test tuple,"(722, 817)",are:,"[(717, 819)]"
Tuples overlapping with test tuple,"(1109, 1124)",are:,"[(1105, 1123)]"
Tuples overlapping with test tuple,"(1536, 1678)",are:,"[(1541, 1674)]"
Tuples overlapping with test tuple,"(1752, 1901)",are:,"[(1758, 1899)]"
Tuples overlapping with test tuple,"(2011, 2113)",are:,"[(2007, 2114)]"
Tuples overlapping with test tuple,"(2243, 2332)",are:,"[(2236, 2326)]"
Tuples overlapping with test tuple,"(2354, 2374)",are:,"[(2354, 2376)]"
Tuples overlapping with test tuple,"(2415, 2504)",are:,"[(2415, 2498)]"
Tuples overlapping with test tuple,"(2576, 2747)",are:,"[(2577, 2613), (2626, 2746)]"
Tuples overlapping with test tuple,"(2803, 2908)",are:,"[(2802, 2910)]"
Tuples overlapping with test tuple,"(3014, 3214)",are:,"[(3010, 3211)]"
Tuples overlapping with test tuple,"(3339, 3635)",are:,"[(3340, 3364), (3370, 3519), (3533, 3630)]"
Tuples overlapping with test tuple,"(3758, 3923)",are:,"[(3769, 3918)]"
Tuples overlapping with test tuple,"(3933, 4364)",are:,"[(3941, 3962), (3976, 4359)]"
Tuples overlapping with test tuple,"(4439, 4581)",are:,"[(4441, 4517), (4526, 4580)]"
Tuples overlapping with test tuple,"(4760, 4983)",are:,"[(4762, 4830), (4871, 4934), (4939, 4981)]"
Tuples overlapping with test tuple,"(4996, 5067)",are:,"[(5005, 5069)]"
Tuples overlapping with test tuple,"(5241, 5263)",are:,"[(5239, 5270)]"
Tuples overlapping with test tuple,"(5316, 5414)",are:,"[(5320, 5446)]"
Tuples overlapping with test tuple,"(5505, 5658)",are:,"[(5502, 5630)]"
Tuples overlapping with test tuple,"(5750, 5956)",are:,"[(5786, 5915)]"
Tuples overlapping with test tuple,"(5971, 6110)",are:,"[(5971, 6100)]"
Tuples overlapping with test tuple,"(6174, 6184)",are:,[]
Tuples overlapping with test tuple,"(6206, 6362)",are:,"[(6206, 6315)]"
Tuples overlapping with test tuple,"(6381, 6966)",are:,"[(6382, 6975)]"
Tuples overlapping with test tuple,"(7091, 7120)",are:,"[(7085, 7122)]"
Tuples overlapping with test tuple,"(7160, 7310)",are:,"[(7161, 7309)]"
Tuples overlapping with test tuple,"(7353, 7461)",are:,"[(7359, 7638)]"
Tuples overlapping with test tuple,"(7477, 7644)",are:,"[(7359, 7638)]"
Tuples overlapping with test tuple,"(7697, 7786)",are:,"[(7728, 7787)]"
Tuples overlapping with test tuple,"(7911, 8266)",are:,"[(7911, 8266)]"
Tuples overlapping with test tuple,"(8328, 8622)",are:,"[(8327, 8623)]"
Tuples overlapping with test tuple,"(8731, 8751)",are:,[]
Tuples overlapping with test tuple,"(9091, 9367)",are:,"[(9133, 9266), (9273, 9366)]"
Tuples overlapping with test tuple,"(9624, 9682)",are:,[]
Tuples overlapping with test tuple,"(9696, 9980)",are:,"[(9696, 9967)]"
Tuples overlapping with test tuple,"(9998, 10092)",are:,"[(10048, 10102)]"
Tuples overlapping with test tuple,"(10143, 11092)",are:,"[(10154, 10505), (10513, 10664), (10717, 11102)]"
Tuples overlapping with test tuple,"(11195, 11375)",are:,"[(11195, 11396)]"
Tuples overlapping with test tuple,"(11530, 11571)",are:,"[(11534, 11570)]"
Tuples overlapping with test tuple,"(11591, 11700)",are:,"[(11595, 11711)]"
Tuples overlapping with test tuple,"(11770, 11993)",are:,"[(11761, 11950)]"
Tuples overlapping with test tuple,"(12033, 12209)",are:,"[(12034, 12202)]"
Tuples overlapping with test tuple,"(12394, 12694)",are:,"[(12397, 12697)]"
Tuples overlapping with test tuple,"(12783, 12984)",are:,"[(12838, 12983)]"
Tuples overlapping with test tuple,"(14114, 14133)",are:,[]
Tuples overlapping with test tuple,"(14207, 14319)",are:,"[(14208, 14318)]"
Tuples overlapping with test tuple,"(14418, 14491)",are:,"[(14419, 14446), (14461, 14493)]"
Tuples overlapping with test tuple,"(14507, 14657)",are:,"[(14516, 14658)]"
Tuples overlapping with test tuple,"(14744, 14946)",are:,"[(14746, 14949)]"
Tuples overlapping with test tuple,"(15106, 15168)",are:,"[(15104, 15164)]"
Tuples overlapping with test tuple,"(15206, 15312)",are:,"[(15203, 15326)]"
Tuples overlapping with test tuple,"(15438, 15512)",are:,"[(15434, 15502)]"
Tuples overlapping with test tuple,"(15535, 15683)",are:,"[(15537, 15685)]"
Tuples overlapping with test tuple,"(15818, 15856)",are:,[]
Tuples overlapping with test tuple,"(15930, 16097)",are:,"[(15996, 16100)]"
Tuples overlapping with test tuple,"(16192, 16242)",are:,"[(16194, 16243)]"
Tuples overlapping with test tuple,"(16276, 16383)",are:,"[(16274, 16383)]"
Tuples overlapping with test tuple,"(16411, 16453)",are:,"[(16414, 16454)]"
Tuples overlapping with test tuple,"(16500, 17294)",are:,"[(16501, 17022), (17044, 17292)]"
Tuples overlapping with test tuple,"(17459, 17875)",are:,"[(17492, 17806), (17817, 17873)]"
Tuples overlapping with test tuple,"(17939, 17963)",are:,"[(17933, 17965)]"
Tuples overlapping with test tuple,"(17974, 18284)",are:,"[(17978, 18285)]"
Tuples overlapping with test tuple,"(18348, 19059)",are:,"[(18395, 18519), (18604, 19441)]"
Tuples overlapping with test tuple,"(19070, 19807)",are:,"[(18604, 19441), (19510, 19808)]"
Tuples overlapping with test tuple,"(19901, 20458)",are:,"[(19900, 20295), (20311, 20457)]"
Tuples overlapping with test tuple,"(20535, 20556)",are:,"[(20534, 20555)]"
Tuples overlapping with test tuple,"(20574, 20585)",are:,[]
Tuples overlapping with test tuple,"(20604, 20878)",are:,"[(20608, 20672), (20729, 20867)]"
Tuples overlapping with test tuple,"(20896, 21088)",are:,"[(20887, 21914)]"
Tuples overlapping with test tuple,"(21119, 22474)",are:,"[(20887, 21914), (21957, 22475)]"
Tuples overlapping with test tuple,"(22682, 22725)",are:,"[(22668, 22724)]"
Tuples overlapping with test tuple,"(22746, 22792)",are:,"[(22745, 22797)]"
Tuples overlapping with test tuple,"(25310, 25359)",are:,[]
Tuples overlapping with test tuple,"(26662, 26733)",are:,"[(26646, 26732)]"
Tuples overlapping with test tuple,"(26892, 26950)",are:,"[(26893, 26947)]"
"Video_chamber_11 - Counts for TP, FN: Manual Vs Matebook
"

Tuples overlapping with test tuple,"(67, 128)",are:,[]
Tuples overlapping with test tuple,"(133, 235)",are:,"[(187, 228)]"
Tuples overlapping with test tuple,"(378, 432)",are:,[]
Tuples overlapping with test tuple,"(462, 487)",are:,[]
Tuples overlapping with test tuple,"(717, 819)",are:,"[(750, 791)]"
Tuples overlapping with test tuple,"(1105, 1123)",are:,[]
Tuples overlapping with test tuple,"(1541, 1674)",are:,[]
Tuples overlapping with test tuple,"(1758, 1899)",are:,[]
Tuples overlapping with test tuple,"(2007, 2114)",are:,[]
Tuples overlapping with test tuple,"(2236, 2326)",are:,[]
Tuples overlapping with test tuple,"(2354, 2376)",are:,[]
Tuples overlapping with test tuple,"(2415, 2498)",are:,[]
Tuples overlapping with test tuple,"(2577, 2613)",are:,[]
Tuples overlapping with test tuple,"(2626, 2746)",are:,[]
Tuples overlapping with test tuple,"(2802, 2910)",are:,[]
Tuples overlapping with test tuple,"(3010, 3211)",are:,"[(3065, 3158)]"
Tuples overlapping with test tuple,"(3340, 3364)",are:,[]
Tuples overlapping with test tuple,"(3370, 3519)",are:,[]
Tuples overlapping with test tuple,"(3533, 3630)",are:,[]
Tuples overlapping with test tuple,"(3769, 3918)",are:,[]
Tuples overlapping with test tuple,"(3941, 3962)",are:,[]
Tuples overlapping with test tuple,"(3976, 4359)",are:,[]
Tuples overlapping with test tuple,"(4441, 4517)",are:,[]
Tuples overlapping with test tuple,"(4526, 4580)",are:,"[(4538, 4574)]"
Tuples overlapping with test tuple,"(4762, 4830)",are:,[]
Tuples overlapping with test tuple,"(4871, 4934)",are:,[]
Tuples overlapping with test tuple,"(4939, 4981)",are:,[]
Tuples overlapping with test tuple,"(5005, 5069)",are:,[]
Tuples overlapping with test tuple,"(5239, 5270)",are:,[]
Tuples overlapping with test tuple,"(5320, 5446)",are:,[]
Tuples overlapping with test tuple,"(5502, 5630)",are:,[]
Tuples overlapping with test tuple,"(5786, 5915)",are:,[]
Tuples overlapping with test tuple,"(5971, 6100)",are:,[]
Tuples overlapping with test tuple,"(6206, 6315)",are:,[]
Tuples overlapping with test tuple,"(6382, 6975)",are:,"[(6645, 6655), (6748, 6792), (6861, 6877), (6915, 6970)]"
Tuples overlapping with test tuple,"(7085, 7122)",are:,"[(7095, 7122)]"
Tuples overlapping with test tuple,"(7161, 7309)",are:,"[(7174, 7310)]"
Tuples overlapping with test tuple,"(7359, 7638)",are:,"[(7363, 7497), (7516, 7636)]"
Tuples overlapping with test tuple,"(7728, 7787)",are:,[]
Tuples overlapping with test tuple,"(7911, 8266)",are:,[]
Tuples overlapping with test tuple,"(8327, 8623)",are:,[]
Tuples overlapping with test tuple,"(9133, 9266)",are:,[]
Tuples overlapping with test tuple,"(9273, 9366)",are:,[]
Tuples overlapping with test tuple,"(9696, 9967)",are:,[]
Tuples overlapping with test tuple,"(10048, 10102)",are:,[]
Tuples overlapping with test tuple,"(10154, 10505)",are:,[]
Tuples overlapping with test tuple,"(10513, 10664)",are:,"[(10525, 10662), (10664, 10729)]"
Tuples overlapping with test tuple,"(10717, 11102)",are:,"[(10664, 10729), (10734, 10811), (10850, 10907), (10939, 11004)]"
Tuples overlapping with test tuple,"(11195, 11396)",are:,"[(11352, 11403)]"
Tuples overlapping with test tuple,"(11534, 11570)",are:,"[(11537, 11579)]"
Tuples overlapping with test tuple,"(11595, 11711)",are:,"[(11591, 11708)]"
Tuples overlapping with test tuple,"(11761, 11950)",are:,"[(11777, 12008)]"
Tuples overlapping with test tuple,"(12034, 12202)",are:,"[(12029, 12210)]"
Tuples overlapping with test tuple,"(12397, 12697)",are:,"[(12400, 12647)]"
Tuples overlapping with test tuple,"(12838, 12983)",are:,[]
Tuples overlapping with test tuple,"(14208, 14318)",are:,[]
Tuples overlapping with test tuple,"(14419, 14446)",are:,[]
Tuples overlapping with test tuple,"(14461, 14493)",are:,[]
Tuples overlapping with test tuple,"(14516, 14658)",are:,[]
Tuples overlapping with test tuple,"(14746, 14949)",are:,[]
Tuples overlapping with test tuple,"(15104, 15164)",are:,[]
Tuples overlapping with test tuple,"(15203, 15326)",are:,[]
Tuples overlapping with test tuple,"(15434, 15502)",are:,[]
Tuples overlapping with test tuple,"(15537, 15685)",are:,[]
Tuples overlapping with test tuple,"(15996, 16100)",are:,[]
Tuples overlapping with test tuple,"(16194, 16243)",are:,[]
Tuples overlapping with test tuple,"(16274, 16383)",are:,[]
Tuples overlapping with test tuple,"(16414, 16454)",are:,[]
Tuples overlapping with test tuple,"(16501, 17022)",are:,[]
Tuples overlapping with test tuple,"(17044, 17292)",are:,[]
Tuples overlapping with test tuple,"(17492, 17806)",are:,[]
Tuples overlapping with test tuple,"(17817, 17873)",are:,[]
Tuples overlapping with test tuple,"(17933, 17965)",are:,[]
Tuples overlapping with test tuple,"(17978, 18285)",are:,[]
Tuples overlapping with test tuple,"(18395, 18519)",are:,[]
Tuples overlapping with test tuple,"(18604, 19441)",are:,"[(18834, 18851), (18872, 18880)]"
Tuples overlapping with test tuple,"(19510, 19808)",are:,"[(19512, 19639)]"
Tuples overlapping with test tuple,"(19900, 20295)",are:,[]
Tuples overlapping with test tuple,"(20311, 20457)",are:,[]
Tuples overlapping with test tuple,"(20534, 20555)",are:,[]
Tuples overlapping with test tuple,"(20608, 20672)",are:,[]
Tuples overlapping with test tuple,"(20729, 20867)",are:,[]
Tuples overlapping with test tuple,"(20887, 21914)",are:,"[(21491, 21579), (21582, 21663), (21797, 22058)]"
Tuples overlapping with test tuple,"(21957, 22475)",are:,"[(21797, 22058), (22078, 22138)]"
Tuples overlapping with test tuple,"(22668, 22724)",are:,[]
Tuples overlapping with test tuple,"(22745, 22797)",are:,[]
Tuples overlapping with test tuple,"(26646, 26732)",are:,[]
Tuples overlapping with test tuple,"(26893, 26947)",are:,[]
"Video_chamber_11 - Counts for FP: Manual Vs Matebook
"

Tuples overlapping with test tuple,"(187, 228)",are:,"[(133, 235)]"
Tuples overlapping with test tuple,"(237, 275)",are:,[]
Tuples overlapping with test tuple,"(750, 791)",are:,"[(717, 819)]"
Tuples overlapping with test tuple,"(3065, 3158)",are:,"[(3010, 3211)]"
Tuples overlapping with test tuple,"(4538, 4574)",are:,"[(4526, 4580)]"
Tuples overlapping with test tuple,"(6645, 6655)",are:,"[(6382, 6975)]"
Tuples overlapping with test tuple,"(6748, 6792)",are:,"[(6382, 6975)]"
Tuples overlapping with test tuple,"(6861, 6877)",are:,"[(6382, 6975)]"
Tuples overlapping with test tuple,"(6915, 6970)",are:,"[(6382, 6975)]"
Tuples overlapping with test tuple,"(7095, 7122)",are:,"[(7085, 7122)]"
Tuples overlapping with test tuple,"(7174, 7310)",are:,"[(7161, 7309)]"
Tuples overlapping with test tuple,"(7363, 7497)",are:,"[(7359, 7638)]"
Tuples overlapping with test tuple,"(7516, 7636)",are:,"[(7359, 7638)]"
Tuples overlapping with test tuple,"(10525, 10662)",are:,"[(10513, 10664)]"
Tuples overlapping with test tuple,"(10664, 10729)",are:,"[(10513, 10664), (10717, 11102)]"
Tuples overlapping with test tuple,"(10734, 10811)",are:,"[(10717, 11102)]"
Tuples overlapping with test tuple,"(10850, 10907)",are:,"[(10717, 11102)]"
Tuples overlapping with test tuple,"(10939, 11004)",are:,"[(10717, 11102)]"
Tuples overlapping with test tuple,"(11352, 11403)",are:,"[(11195, 11396)]"
Tuples overlapping with test tuple,"(11537, 11579)",are:,"[(11534, 11570)]"
Tuples overlapping with test tuple,"(11591, 11708)",are:,"[(11595, 11711)]"
Tuples overlapping with test tuple,"(11777, 12008)",are:,"[(11761, 11950)]"
Tuples overlapping with test tuple,"(12029, 12210)",are:,"[(12034, 12202)]"
Tuples overlapping with test tuple,"(12400, 12647)",are:,"[(12397, 12697)]"
Tuples overlapping with test tuple,"(18834, 18851)",are:,"[(18604, 19441)]"
Tuples overlapping with test tuple,"(18872, 18880)",are:,"[(18604, 19441)]"
Tuples overlapping with test tuple,"(19476, 19505)",are:,[]
Tuples overlapping with test tuple,"(19512, 19639)",are:,"[(19510, 19808)]"
Tuples overlapping with test tuple,"(21491, 21579)",are:,"[(20887, 21914)]"
Tuples overlapping with test tuple,"(21582, 21663)",are:,"[(20887, 21914)]"
Tuples overlapping with test tuple,"(21797, 22058)",are:,"[(20887, 21914), (21957, 22475)]"
Tuples overlapping with test tuple,"(22078, 22138)",are:,"[(21957, 22475)]"

Video_chamber_11

True postives,88
False postives,7
False negatives,0
Precision = ,0.9263157894736842
Recall = ,1.0
F1 score = ,0.9617486338797814

True postives for Matebook,20
False postives for Matebook,2
False negatives for Matebook,68
Precision of Matebook =,0.9090909090909091
Recall of Matebook =,0.22727272727272727
F1 score of Matebook =,0.36363636363636365

"test_SH_1 - Counts for TP, FN: Manual Vs JAABA
"

Tuples overlapping with test tuple,"(965, 1043)",are:,"[(965, 1040)]"
Tuples overlapping with test tuple,"(1681, 1757)",are:,"[(1683, 1767)]"
Tuples overlapping with test tuple,"(2147, 2219)",are:,"[(2147, 2232)]"
Tuples overlapping with test tuple,"(3020, 3076)",are:,"[(3020, 3079)]"
Tuples overlapping with test tuple,"(3440, 3506)",are:,"[(3438, 3525)]"
Tuples overlapping with test tuple,"(3984, 4054)",are:,"[(3985, 4065)]"
